url,type
smsdoit.com/haq-meri-muhbt-ka-ada-q-nhi-krty,benign
groups.google.com/group/alt.obituaries/browse_thread/thread/7418d53a2ab89a24/7808c2c1eba289f1,benign
facebook.com/Bolduc497,benign
http://www.billh.net/camelotcraftingdaoc/phpBB2/templates/digitaltwilight/images/index.html,defacement
mediabase.com/mmrweb/7/stationplaylistrequest.asp?c_let=KPRS-FM,benign
http://www.rich.in.ua/star-gallery/show-business/11-anzhelina-dzholi.html,defacement
encyclopedia.com/topic/Max_Wertheimer.aspx,benign
chemeurope.com/en/encyclopedia/Fiddlers_Ferry_Power_Station.html,benign
nmschoolteachers.blogspot.com/,benign
answers.com/topic/didot,benign
gay.net/lifestyle/2010/09/vintage-hunk-rory-calhoun.html,benign
cultures.mtycms.dev.inovestor.com/en/locations/quebec/place-du-centre.aspx,benign
ipl.bradley.edu/,benign
www.webworkshop.net/pagerank_calculator.php3,phishing
www.matrox.com/imaging/products/software.cfm,phishing
asbms.webs.com/,benign
sandwalk.blogspot.com/2011/02/hugh-ross-teaches-us-about-evolution.html,benign
jame-world.com/fr/database-artists-discography-283-arashi.html,benign
ajc.com/lifestyle/antennas-pick-up-spare-962805.html,benign
ridance.com/ks03.html,benign
genforum.genealogy.com/marchand/all.html,benign
en.wikipedia.org/wiki/Kambi_(rapper),benign
www.bluemountain.com/downloads/downloads.pd,phishing
http://www.burtgel.e-darkhan.com/index2.php?option=com_eventtableedit&Itemid=102&choose=2&resetyesno=yes&popup=1,defacement
http://119.206.188.150:26286/.i,malware
backgammonforbeginners.com/,benign
dealnay.com/1133535/san-diego-chargers-2010-second-season-player-sideline-flat-brim-hat-white.html,benign
paypal.com.cgi-bin.logincmd5645548.syut.tv/Paypal/update/www.paypal.com/,benign
ve.wowcity.com/zaraza/,benign
abilitycenter.com/orangecounty.php,benign
estormcontent.swic.edu/foundation/scholarships/winners.jsp,benign
mdn.missouri.edu/2011/stories/news00.htm,benign
corporationwiki.com/California/Burbank/walt-disney-parks-and-resorts-worldwide-inc/27471054.aspx,benign
fightnews.ca/2006/news/fnc2005awards20051228.htm,benign
http://www.englandfencing.co.uk/index.php?option=com_content&view=article&id=249:policy-for-appointment-of-team-officials&catid=34:news-from-the-president&Itemid=128,defacement
metacritic.com/redirectcritic?m=otherboleyngirl,benign
espn.go.com/blog/chicago/bears/tag/_/name/kevin-shaffer,benign
gantdaily.com/2010/09/08/promotions-for-five-blackhawks-execs-including-stan-bowman/,benign
http://www.modconsolas.com/portal/index.php?option=com_k2&view=itemlist&task=category&id=19:psp-%2F-vita&category_id=19&Itemid=1,defacement
tonyduquette.com/elsie.htm,benign
http://www.sprintcar.ro/echipamente-vopsitorie/spatii-de-pregatire.html,defacement
www.cs.umd.edu/hcil/photolib/,phishing
willsbridgehistorical.wordpress.com/,benign
http://www.barbiericatering.com/v3/index.php?option=com_content&view=article&id=56&Itemid=105,defacement
justalovething.com/2011/03/soft-kill-open-door.html,benign
eji.com/a86/,phishing
http://buzzfil.net/article/5634/vdm/un-tableau-tres-en-vie-et-plein-d-horreur-3.html?href=inner_website,benign
popmatters.com/pm/review/swimming-pool/,benign
http://5358.a.hostable.me/wordpress/wp-content/plugins/yahoofinal/yahoofinal/yahoo/index.htm,phishing
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crJr5CvpOpEbyHLDv7jINteQff4TUV3sBCgiKKK_AoC7DXp3p1CqRklSORdm0vAV6BV-dPDyVCsliQkuD4Pu4cYXp1ztMgkNKUx_oHhPvcyCw0s6ylF4QhweAREw0kRQW9Q2aBpKYBQy16cut0XhiiTqGBTsiSex3DQ_ZDZQoqCvqtHY_kT9Jopi1g2sT0H2WVeneL0U4T1nnp3GrEmfzIxsm5e-w==&amp;attredirects=1,benign
reference.com/browse/macaulay,benign
insuranceportfolio.com/update-on-acquisition-of-axa-insurance-canada/,benign
usa.rentalcargroup.com/Albany%20Airport.htm,benign
http://www.bombayelectricstore.com/tpgtelecomcyberstore/c6ed1214de6b08d8908b52bae198400e/,phishing
www.jeffjournal.org/papers/Volume1/06Oct_BasisWtUniformity.pdf,phishing
beavertailstoronto.com/,benign
uk.ask.com/wiki/Byron_Chamberlain,benign
vatechmemorials.com/,benign
123people.ca/s/alwyn+rose,benign
publicbroadcasting.net/kbia/news.newsmain?action=article&ARTICLE_ID=1476972&sectionID=1,benign
123people.com/s/marzio+tozzi,benign
whitneyjboyd.blogspot.com/,benign
http://www.schighway.co.kr/homepage/contents/sc_sub4/notice_list.asp,defacement
cduniverse.com/productinfo.asp?pid=1087902,benign
wiki.answers.com/Q/What_playboy_magazine_was_june_pointer_in,benign
www.gnu.org/software/gettext/manual/gettext.html,phishing
"'timbaker.ca/paypal/Send\%20Money,\%20Pay\%20Online\%20or\%20Set\%20Up\%20a\%20Merchant\%20Account\%20with\%20PayPal.htm'",benign
espn.go.com/mens-college-basketball/team/stats/_/id/257/richmond-spiders,benign
http://www.goldec.ch/index.php?option=com_content&view=article&id=20:banentreprise01&catid=21:entreprise&Itemid=28&lang=en,defacement
theworldgame.sbs.com.au/2010-world-cup/,benign
http://www.malin-kh.cz/vae-inzeraty?page=show_profile,defacement
http://www.feuerwehr-moellbergen.de/index.php?option=com_ponygallery&func=detail&id=3192&Itemid=54,defacement
dcinematoday.com/dc/PR.aspx?newsID=2315,benign
stopdogbehaviorproblems.blogspot.com/,benign
lead411.com/company_UniversityofCaliforniaBerkeley_Lim_597875.html,benign
http://indianexpress.com/article/technology/tech-reviews/samsung-galaxy-s6-edge-review/,benign
wildsound-filmmaking-feedback-events.com/1940s_detective_movie.html,benign
http://tunein.com/radio/stations/181FM-Radio-Stations-a38245/15480783/ca-pub-1542925551861702/TuneInSearch,benign
http://www.plumtreegolf.com/golf/memberships,defacement
http://guidartes.com/index.php?page=shop.product_details&category_id=144&flypage=flypage_images.tpl&product_id=805&option=com_virtuemart&Itemid=10083,defacement
http://www.arjanland-kerstbomen.nl/soorten/abies-koreana?tmpl=component&print=1&page=,defacement
people.famouswhy.com/todd_lalonde/,benign
http://thenextweb.com/facebook/2015/05/08/facebooks-in-app-downloads-can-now-show-an-ad-landing-page-immediately-after-install/gtm.js,benign
bearbenz.org/KXgbf8OPLMo/webscrprim.php?YmVhcmJlbnoub3JnuhOTG57kUJHNN54221oPLKj988777AOP784MTM1ODAyOTQ3Nw==,benign
https://mitsui-jyuku.mixh.jp/uploads/4530nH6.exe,malware
skorpertandingan.info/paypal/confirmed.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,benign
http://www.abesprev.com.br/templatenew1/index.php/notcias-menuprincipal-13/5777-salario-de-ate-r-2785-deveria-ficar-livre-de-ir.html,defacement
http://192.210.140.199/pftp,malware
ourfaves.com/place/1041017/Spirite-Lounge-Montreal,benign
http://www.speyerseminar.de/cms/index.php?option=com_content&view=article&id=166&Itemid=285,defacement
oregonlive.com/fifa-world-cup/index.ssf/2010/12/fifa_world_cup_2018_2022.html,benign
http://9779.info/%E7%B1%B3%E7%B2%92%E7%B2%98%E8%B4%B4%E7%94%BB%E5%B7%A5%E5%85%B7/,malware
kansasjayhawksbasketballtickets.net/,benign
music.yahoo.com/shurman/,benign
http://www.agroverdad.com.ar/noticias/generales/1146-fundamentos-de-la-aplicacion-estrategica-de-fungicidas-para-el-control-de-efc-en-soja.html,defacement
cubicsystems.com.br/edc/erson.l/nnue/celh/ees/norn.php,benign
cafepress.com/occidentorient/1060685,benign
www.factorial.com/hosted/webrings/oberon/,phishing
http://www.uspenie.info/home/orthodox-culture/121.html,defacement
zoominfo.com/people/Pavilanis_Alain_302070804.aspx,benign
http://www.ccent.com.au/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5jY2VudC5jb20uYXUvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NzA6d2hvbGUtbG90dGEtbG92ZSZjYXRpZD00NDp3aG9sZS1sb3R0YS1sb3ZlJkl0ZW1pZD0yMDY=,defacement
affiliatealmanac.com/systembanking/f774d141ac0c056df92c8a22824934c0,benign
worldwidescience.org/topicpages/a/acute+myocardial+infarction.html,benign
natgeotv.com/za/chimp-diaries/about,benign
endlessbanquet.blogspot.com/2011/06/fringe-festival-3-momesso.html,benign
http://111.43.223.194:57443/Mozi.m,malware
ibnlive.in.com/worldoffootball/team/Chile.html,benign
citizendia.org/Benjamin_Franklin,benign
bertrand-gruner.com/gallery/artists_biography.php?id_artist=24,benign
en.wikipedia.org/wiki/John_Peters,benign
whosdatedwho.com/tpx_2577/alessandro-juliani/,benign
bbcnewstoday.org,phishing
mediawiki.org/wiki/Article_feedback/Public_Policy_Pilot,benign
http://paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.68579356059733489369356758375897537594754765879544678565490912.negafaparis.fr/Us.php,phishing
www.homebusinessonline.com/links/,phishing
http://extratorrent.cc/torrent/4189878/T+Shirt+Printing+BusinessMake+Money+Selling+T+Shirts+Online.html,benign
www.starls.com.au/tmp/7cbd9cf02ea9af8b04b4f566b4456685/,benign
buyrealyoutubeviews.com/,benign
djyokoo.com,malware
bham.craigslist.org/apa/2697068821.html,benign
http://3cf.ru/2015/07/20/proizvoditeli-prodyktov-nachali-ekonomit-na-syre-i-ypakovke/,malware
youtube.com/watch?v=8egpPXfb4kE,benign
ticketcity.com/oakland-tickets/oracle-arena-tickets.html,benign
youtube.com/watch?v=2qUoLCT3HJ8,benign
news.newamericamedia.org/news/view_article.html?article_id=4d3ddebc8c25a3b548070aff5b51d973,benign
mafia.wikia.com/wiki/Nicolo_Rizzuto,benign
zachsshack.bzzp.net/,benign
bittorrent.am/download-torrent/3888274/100/0/[xtremespeeds%20net]%20Hercules%20The%20Legendary%20Journeys%20Season%203%20Episodes%2001-10.html,benign
genforum.genealogy.com/desautels/messages/21.html,benign
http://www.resurrectionbellevue.org/index.php/newcomers/services,defacement
https://www.centromusicalpaternense.es/wp-includes/css/,phishing
www.ifama.ch/en/profil.html,phishing
infozine.com/news/stories/op/storiesView/sid/48066/,benign
http://www.ponchaxl.com/index.php?option=com_user&view=remind,defacement
mix1033fm.com/main.html,benign
ontheradio.net/kcnl/map,benign
sangeetdhwani.net/searchresult?search=A%20typical%20landscape%20of%20Assam,benign
http://hrsbruvi.de/index.php?option=com_content&view=article&id=15&Itemid=19,defacement
http://www.mundialpisoseblocos.com.br/index.php?option=com_content&view=article&id=43:bancos-e-mesas-de-concreto&catid=13:bancosemesasdeconcreto-bancosdeconcreto-mesasdeconcreto-bancosemesas-bancosparajardim-mesasparajardim-mesasemconcreto-bancosemconcreto-&Itemid=2,defacement
http://www.myenrg.com/west,defacement
kansascity.citystar.com/,benign
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%AE%B6%E4%B9%A1/,malware
cms.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufez.craftycarlos.com/7bf3db0d0a47551a055f481f7d87dbab/,benign
http://www.textilexpres.com/TE/index.php?option=com_content&view=category&id=911&Itemid=66,defacement
youtube.com/watch?v=icsv0Qp0XEw,benign
http://www.hafenrocker.de/news/95-neue-termine.html,defacement
http://www.domusviatoris.com/index.php?option=com_content&view=article&id=70:romanico&catid=28:de-fin-de-semana&Itemid=24,defacement
grahamcentralstation.com/,benign
https://drive.google.com/uc?export=download&id=1xod_wvfFt6i9vOTVbLdxn-kEvRgZQ0PD,malware
http://ch-stucco.com/js/walls/ntasa/9f48cf86990f3f9be72310f4be3fcf97/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d07a69eba6b50480bb5e65ccfa4fe801ce7a69eba6b50480bb5e65ccfa4fe801ce,phishing
http://www.hostrat.com/index.php?option=com_content&view=article&id=1:welcome-to-host-rat&catid=1:latest-news&Itemid=60,defacement
http://www.granvillecharolais.com/newsarchive/17-bilo10.html?tmpl=component&print=1&page=,defacement
jamaicaobserver.com/magazines/allwoman/Romance-at-Rose-Hall,benign
thefullwiki.org/Dale_Eldred,benign
https://blog.mejoramiso.com/boardsearch.php/dbrp/gsyp/?result=ngpzysmtx1h0d555,phishing
http://www.naylorantiques.com/components/com_contact/views/contact/tmpl/64,phishing
www.tx.ncsu.edu/jtatm/volume3issue4/Articles/Langenhove/langenhove_full_76_03.pdf,phishing
tools.ietf.org/html/rfc270,phishing
www.filemaker.com/devcon/,phishing
http://www.axelschweizer.de/component/simplecalendar/calendar.feed?type=atom,defacement
http://9779.info/%E5%85%AD%E4%B8%80%E5%84%BF%E7%AB%A5%E8%8A%82%E5%B0%8F%E8%B4%B4%E7%94%BB/,malware
freescale.com/webapp/sps/site/overview.jsp?code=NETWORK_SECURITY_FIPS,benign
linkedin.com/company/303964,benign
mj-smith.com/,benign
http://9779.info/%E5%A4%A7%E7%8F%AD%E7%A7%8D%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
http://www.yuehui001.com/meibaiwenda/208.html,defacement
huffingtonpost.com/2011/04/28/wolfgang-puck-at-hotel-bel-air_n_855125.html,benign
http://adinamed.com/news/index.php?page=9&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,malware
artists.letssingit.com/kanye-west-r7qwc/overview,benign
http://www.ahtjgroup.com/images/index.htm?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,phishing
http://www.tmftabriz.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy50bWZ0YWJyaXouY29tL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTY4OmRvd25sb2FkLWZhc2UzJmNhdGlkPTE6bGF0ZXN0LW5ld3MmSXRlbWlkPTY3,defacement
scottywazz.blogspot.com/2010/06/absurd-goalie-monday-stephane-fiset.html,benign
china2020.org/templates/Nets.php,benign
59vk.ufh7.com/de/?dXJiYW5ANHBocC5uZXQMessage-ID:,benign
stubhub.com/oakland-raiders-schedule/,benign
priyeshsinha.com/,benign
algonquintrails.blogspot.com/,benign
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.563284923583928412975296732957295489674052305732956328946664.chirurgieface33.fr/,benign
jeopardy.com/downloads/,benign
forums.delphiforums.com/THERFL/,phishing
mmajunkie.com/news/26030/mmajunkie-com-radio-herb-dean-dominique-robinson-joey-diaz-jeff-meyer.mma,benign
answers.com/topic/first-hand,benign
http://flowerstobulgaria.org/index.php/en/products-mainmenu-64?page=shop.product_details&category_id=8&flypage=flypage.tpl&product_id=50,defacement
http://www.lebenslauf-fischerbach.de/index.php?option=com_joomgallery&func=viewcategory&catid=1&startpage=5&Itemid=4,defacement
dailymotion.com/video/x2zqje_arashi-album-time-cm-1_music,benign
http://www.bruynzeelmultipanel.be/index.php?option=com_content&view=article&id=4:woodgarant-contreplaque-de-haute-qualite&catid=1&Itemid=5,defacement
mapleloons.ca,phishing
http://bjzm365.com/category/%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b8%a1%e0%b8%b5%e0%b8%ab%e0%b8%a1%e0%b8%a7%e0%b8%94%e0%b8%ab%e0%b8%a1%e0%b8%b9%e0%b9%88/,malware
en.wikipedia.org/wiki/Philip_VI_of_France,benign
ofertas-buy.com/itm/Item=8115ViewItem=271141141583.php?ru=www.ebay.es:80/sch/i.html?_from=R40&_trksid=m570.l2736&_nkw,benign
zoominfo.com/people/Bideler_Nicholas_1330908339.aspx,benign
absoluteastronomy.com/topics/Le_Plateau-Mont-Royal,benign
http://pastehtml.com/view/bcnefmlgz.html,phishing
discogs.com/artist/Rufus+Wainwright,benign
pwes.co.uk/Soul-Band-Saviours-Of-Soul.html,benign
account.update.cgi-bin-webscr-cmd.login-submit-dispatch.2587a200db1f8e655487e8d0288a7fd2903afb895540fd44243d02.eduardopireselindomar.com.br/paypal/5a40f451bc306889b27d4273e82d9a53/,benign
theazforum.com,phishing
yelp.com/biz/pittsburgh-steelers-pittsburgh-2,benign
http://www.wu8188.com/cl/tpl/five-star/ver1/css/five-star.css?v=ver15.32,malware
stcolumban-irish.com/Memories-Histories/Grace-McDonald.html,benign
http://www.aktivregion-ostseekueste.de/aktivregion/natur-und-kultur/vom-sommerlager-bis-zur-festen-ansiedlung.html,defacement
http://9779.info/%E8%89%BA%E6%9C%AF%E8%B1%86%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
mads.cbssports.com/mac-ad?celt=ifc&SP=246&POS=100&SITE=175&BRAND=59&NCAT=22065:22344:23240:23754:&NODE=23754&PTYPE=6858&PGUID=Trjh-wq0GZ0AAB7kbRg&CID=12665095&DVAR_EXCLUDE=hockey&DVAR_USER=anon&STAGING=0,benign
scanlonfuneral.com/james-maurice-marilley/,benign
youtube.com/watch?v=q3HEVJ93axU,benign
musicdance.sfsu.edu/,benign
www.icsc-naiso.org/conferences/isi2001/,phishing
en.wikipedia.org/wiki/Mary_Pierce,benign
waatp.com/people/abraham-betancourt/770554/,benign
sixgoody.com,phishing
horsepigcow.com/,benign
personastrabajan.comze.com/,benign
http://www.xj9599.com/app/member/indexx.php?path=pages&pages=dzyy&uid=f554ab9b50d41d8cd98fra3,malware
http://www.portmacau.com/gaj/News.asp?classid=18,defacement
http://www.gemu-sedu.es/index.php/templates/siteground-j15-94/css/template.css,defacement
mads.cbssports.com/mac-ad?celt=ifc&SP=16&POS=100&SITE=175&BRAND=59&NCAT=22065:22344:23240:23754:&NODE=23754&PTYPE=6858&PGUID=TskP4Qq0GXEAAA8WMBs&DVAR_EXCLUDE=hockey&DVAR_USER=anon&STAGING=0,benign
www.unece.org/trade/untdid/welcome.htm,phishing
breezeradio.com/,benign
mylife.com/c-595981873,benign
laptoppartwholesale.com/,benign
mail.shanghaihomeexpo.com/phpmyadmin/scripts/up.htm,benign
https://mitsui-jyuku.mixh.jp/uploads/70313687ead846bae3d6dc2187ebf1d00be.exe,malware
fandango.com/jeremysuarez/filmography/p330607,benign
http://olx.co.id/i2/hobi-olahraga/buku-majalah/ilmu-pengetahuan/hobi-olahraga/buku-majalah/ilmu-pengetahuan,benign
thelemonclub.com/review/review_categroies_more_items.php?view=all&category=Apartments%20Midwest%20US&pg_orig=1,benign
tvbythenumbers.zap2it.com/2010/07/19/2011-schedule-for-espn-men%e2%80%99s-college-basketball-big-monday-big-12-games/57604/,benign
http://www.parladori.it/autovetture/zafira-tourer.html,defacement
mi-motels-review.com/?n=reed+city+motel&id=2803821&t=hotel,benign
www.1steuro.ca/~everythi/klm/,benign
www.gamespot.com/gbc/adventure/indianajonesandtheim/,phishing
velvetdigital.com.br/ae.eimmail.mail.etisalat.com.mc-welcomecgi-bin.webscr.cmd.login.dis/try/login.htm,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0.id-app7.net/identify-customer=t9ORHZlziHHfqCXtW0DPLZuJbnD8lLlQB18GGvQOoYI0VaBKQpoupSA173ABCfXVaRksEtCi213EucEWPWxXiItZ3jneVGiOaccq/,phishing
http://bsjgroupco.com/main/index.php?option=com_content&view=article&id=48&Itemid=54,defacement
www.bratschi.net/cbirc/,phishing
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.srv-woa1.com/identify-customer=yV7JTxsI8jNrYYn82vaPhHiUlQVEguXHqkWk0Wytk0zpb98obifr8QGL38nOr1xfwTG38qZl9rlAZZ6R9OSDz4XXZrvmjo9Bhz5V/,phishing
penny-ante.net/pa001.html,benign
www.override182.net/wp-includes/images/sec.westpac.co.nz/IOLB/Login.php,benign
cgi.csc.liv.ac.uk/~ctag/,phishing
spokeo.com/Philip+Beatty,benign
http://www.chad-moore.com/content/,phishing
www-leibniz.imag.fr/PMP/,phishing
open-acces-limited.cz.tf/,benign
http://www.latarnik.eu/index.php?option=com_content&view=article&id=12&Itemid=35,defacement
articles.elitefts.com/articles/sports-training/key-concepts-in-preparation-of-the-american-football-sportsman/,benign
http://distractify.com/post/related/id/5542a4294a0c4bad6af3626c/skip/10/limit/10/back/0,benign
http://distractify.com/post/related/id/54e382cf4a0c4be84b46c7b3/skip/40/limit/10/back/0,benign
http://www.versverwerktegroenten.nl/component/mailto/index.html?tmpl=component&link=3244925542f2d16eaf953d40a4cd71b1097202d0,defacement
city-data.com/forum/raleigh-durham-chapel-hill-cary/1052770-aug-6th-beer-bourbon-bbq-festival.html,benign
kbwf.mediawebconnect.com/,benign
en.wikipedia.org/wiki/Harry_Bright,benign
en.wikipedia.org/wiki/Ford_F-Series,benign
youtube.com/watch?v=PDiaOc4Y4GQ,benign
people.famouswhy.com/allen_schick/,benign
billsportsmaps.com/?p=7446,benign
highspirefire.com/,benign
http://royalfarm-eg.com/index.php?option=com_globalflashgalleries&view=gallery&id=1&Itemid=245,defacement
https://shopbundlebee.com/ch/e7b9f2607e023986f2b75a6b5414edab/verification-finished.php?cmd=_account-details,phishing
http://clinicavisualiza.com/es/galeria-de-fotos.html,defacement
http://sylvaclouds.eu/agonx/agonx.exe,malware
http://www.school91.kiev.ua/index.php?option=com_content&view=category&layout=blog&id=38&Itemid=57&limitstart=25,defacement
twitpic.com/photos/BillCarroll1010,benign
app.qmailer.co.uk/link/8556/3625789/179552,benign
thecmuwebsite.com/article/slayer-guitarist-jeff-hanneman-too-ill-to-tour/,benign
biography.com/people/satchel-paige-9431917,benign
manta.com/c/mmy5zvx/dorsey-homes,benign
gwb2015.clicks2orders.com,phishing
http://tobogo.net/cdsb/board.php?board=storyani&bm=view&no=78&category=&auth=&page=1&search=&keyword=&recom=,benign
http://jtbgreece.com/about-us,defacement
http://allegro.pl/show_item.php?item=5275681817&sh_dwh_token=d0b6dd74a8394345128e20d296cb1c5e,benign
http://papillon-vole.fr/index.php?page=shop.browse&category_id=2&option=com_virtuemart&Itemid=1,defacement
paulpagk.blogspot.com/,benign
en.wikipilipinas.org/index.php?title=Pacific_Ocean,benign
imdb.com/name/nm0283810/,benign
youtube.com/watch?v=mwSQrak793w,benign
joopbv.createsend1.com/t/j-l-eurvl-l-g/,benign
http://rockysite.net/GetTokens/ios.php,phishing
http://somotores.com/index.php/motores/motores-parciais/8-motores-parciais/detail/237-parcial-tc-59?tmpl=component,defacement
joshuaprakarsajaya.com/wp-includes/js/tinymce/cn/2012/Alert/verification/update.account/paypalmember/cgi-binonline-security=paypalcgi-bin=_connexiononline_securSecurity-paypal.htm,benign
imdb.com/video/screenplay/vi2527396121/,benign
http://hotlinegsm.com/accessories/flip-case-cover-for-samsung-galaxy-s3-detail,malware
thesilvernet.com/goaslene.html,benign
en.wikivisual.com/index.php/Liv_Lindeland,benign
http://www.mkcred.com.br/mkcred/index.php?option=com_content&view=article&id=1&Itemid=2,defacement
wincomparator.com/en-gb/bet-comparator/match-file.html/sp-soccer-2/ca-england-12/to-carling-cup-268/ma-wolverhampton-wanderers-vs-manchester-city-521365/,benign
bach-cantatas.com/IndexLib.htm,benign
cyndislist.com/us/sc/,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify7.id-app7.co.uk/identify-customer=06HsX391zuKrEjSMvcoeI7l8q14UoIUGvUeDLwtf0B36MWRJbrvrn6mxERhCQYVgq7vH0CfFjbhbAPFX01bkIevEpBQhXguCTosy/,phishing
www.creativyst.com/Doc/Articles/Mgt/AgileBridges/AgileBridges.htm,phishing
http://cltmusic.com/featured/hectagons-live-from-the-world-famous-milestone-2/,malware
usatoday.com/sports/college/mensbasketball/summit/home.htm,benign
facebook.com/pages/marion-rolland/45648808371,benign
http://www.art-ecology-education.org/es/permaculture.html,defacement
www.francoediel.com.br/images/size/ok/ok/paypal/,benign
http://bjdfbh.com/ask/a.asp?q=\261\352\314\342,defacement
reunion.com/l3-46243/,benign
lonelyplanet.com/scotland/central-scotland/aberdeenshire-and-moray/sights,benign
kb32.com/stream-online-shimizu-s-pulse-v-urawa-red-diamonds-17-09-2011/,benign
page-service-2018.000webhostapp.com,phishing
hiddenway.tripod.com/hero/,phishing
http://www.michael-kupfer.de/cms/index.php?option=com_mailto&tmpl=component&link=8c76722c7ed5f2e400efd0336704f2ad1fb3f9e5,defacement
photos.lucywho.com/lorenzo-lamas-photos-t20802.html,benign
healthcare.com/profile/shad-goldston/,benign
veromi.com/Christopher-Beal.aspx,benign
kurtzmansigns.com/main.cfm?action=contactUs,benign
http://industrialtrainingzirakpur.com/php-mysql-training-in-zirakpur.html,malware
http://pikabu.ru/tag/%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B5%20%D1%82%D0%B2%D0%BE%D1%80%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE/hot,benign
laws-lois.justice.gc.ca/eng/regulations/SOR-2008-120/FullText.html,benign
http://secured.creditapply.paypal.verification.account.prospectaconsultoria.com/signup/account/,phishing
en.wikipedia.org/wiki/Category:2005_films,benign
hosted.met-art.com/Trial_met-art_JBA_1_911/?pa=1566135,benign
we3d.net/ethan-hawke-welcomes-his-fourth-child/,benign
nosorigines.qc.ca/genealogielistfirstname.aspx?Family=Perrault_41&lng=en,benign
amazon.com/Country-Bruce-Willis/dp/B00000JGHU,benign
peeperstv.com/celebs/2996/robertpatrick,benign
http://olx.ro/i2/electronice-si-electrocasnice/electrocasnice/masini-de-spalat/gtm.js,benign
espn.go.com/sportsnation/chat/_/id/37331/rays-with-jonah-keri,benign
dictionary.reference.com/browse/wrong,benign
en.wikipedia.org/wiki/KSQQ,benign
http://betopceo.com/ivbglae/22222.png,malware
quentumabintl.com,phishing
1clickeats.com/images/sencha/capitec_secure/secure.html/,benign
pennantchase.com/lgHome.aspx?lgid=77,benign
connect.in.com/mila-mulroney/images-mila-mulroney-leaves-st-patricks-basilica-after-her-son-ben--1-990490332161.html,benign
http://hdfcbank.com/htdocs/common/give_india/payroll_giving_programme.html?src=csrbanner,benign
lip-service.com/webzine/tag/post-apocalyptic-fashion/,benign
http://hempel-hosting.de/nutzungsbedingungen.1,defacement
http://www.bredershof.de/index.php/gewoelbekeller,defacement
http://3cf.ru/2015/07/21/ychastnikov-pravogo-sektora-v-zakarpate-obvinili-v-banditizme/,malware
goodreads.com/book/show/1284085.Anna_and_the_King_of_Siam,benign
www.d.umn.edu/itss/support/Training/Online/webdesign/css.html,phishing
nasljerseys.com/MISL/Players/MISL_Roster.htm,benign
matthewleecorp.com,phishing
http://www.brocantezussen.nl/index.php?option=com_content&view=article&id=341:nieuwe-aanvoer&catid=14:nieuws-brocante&Itemid=8,defacement
http://www.ndautopartes.com.ar/index.php?option=com_content&view=article&id=69:chevrolet-r-rodetas&catid=4&Itemid=26,defacement
bodyrockdance.webs.com/,benign
blogcampaigning.com/2011/11/stumbleupon-and-teletoon-retro/,benign
myrhinerivercruise.com/,benign
answers.com/topic/calvin-trillin,benign
splusb.co.uk/,benign
tools.ietf.org/html/rfc482,phishing
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E7%B2%98%E8%B4%B4%E7%94%BB%E8%AF%B4%E8%AF%BE%E7%A8%BF/,malware
elvispelvis.com/johnleehooker.htm,benign
http://www.3designcenter.com/securimage/database/other/,phishing
siamb2b.com/.paypal.Inc.www.paypal.com/us/cgi-bin/webscr.html?cmd=_login-run,benign
http://www.deanima.at/joomla/index.php?option=com_ccnewsletter&view=ccnewsletter&Itemid=62,defacement
en.wikipedia.org/wiki/List_of_Jewish_actors,benign
